BULKLOAD data/sortedData_3_10_1000.txt 1000
QUERY 2042028215 1697496619 709163925
QUERY 1977398705 558464891 647844395
QUERY 1501968661 7894396 978493832
QUERY 514096829 1548688883 27976659
QUERY 1248592247 266189427 508593857
QUERY 1700313522 1874545820 1206674446
QUERY 566852992 1714291491 1235907380
QUERY 289674729 1228284443 361686795
QUERY 920151687 1941110055 1854186522
QUERY 1665554414 1025672759 114876887
QUERY 678579785 160737073 2015976091
QUERY 1475487601 1452966598 521842906
QUERY 712786252 806517553 1063765871
QUERY 1382202074 399179451 179393479
QUERY 156926864 1084234691 1240215314
QUERY 12883353 1243818931 1849137066
QUERY 731325616 1476722501 1945762081
QUERY 1007576608 519259144 1287329366
QUERY 1926411641 1812718902 505593010
QUERY 1354260871 447936587 1966158451
QUERY 1918502651 752392754 1474612399
QUERY 150203107 1054181467 926440376
QUERY 1018643394 455463705 1067380206
QUERY 14989683 1242561041 1581539848
QUERY 1702022939 1850612763 1316505735
QUERY 1105676964 2103366860 1180119192
QUERY 386896415 1222721736 305055057
QUERY 765326717 2143124030 76593093
QUERY 792526963 1784850510 1492350139
QUERY 1947813844 980170106 1850450955
QUERY 1865033882 1543678155 1840700573
QUERY 882246464 677848974 736891186
QUERY 1917010379 615224929 1120112440
QUERY 103898492 1724564980 921787292
QUERY 1633108117 2114738097 2007905771
QUERY 728282736 1488253950 2069903204
QUERY 902589662 1087260300 128220015
INSERT 1782946740 1877015258 515549567
QUERY 1193398541 920852811 452217854
QUERY 1067442783 799759520 846802689
INSERT 77443370 526241650 1986279276
QUERY 1494613810 1447267605 1369321801
QUERY 1484944890 1746304833 1404257642
QUERY 577983218 1982063885 88285604
QUERY 81183918 1168687791 1418393358
QUERY 271342859 574857766 881813142
QUERY 1949255926 750749459 2112039997
QUERY 490797999 398473707 163000159
QUERY 1641194948 2134599990 838695801
QUERY 1733499386 272741979 240493116
QUERY 1948432483 2076334055 400660703
QUERY 692127907 608440085 299658691
QUERY 1340332563 2107196412 1246326902
QUERY 349295683 1851703584 1829590920
QUERY 213153954 481762508 865144369
QUERY 245240853 100669 332702450
QUERY 1287087586 236300691 1449277843
QUERY 1649085740 728946791 1684437265
QUERY 1368062958 1064651899 1628414422
QUERY 2125939252 415319145 345866403
QUERY 1111800030 1984498433 917609663
QUERY 913454833 507611410 329370448
QUERY 797653435 213297928 1540689047
QUERY 117067664 627851186 1936513799
QUERY 683309587 680007057 1999337836
QUERY 644225375 782333156 1610953882
QUERY 2026273027 1085309550 1123983698
QUERY 453773468 1704432280 1446641138
INSERT 1241574973 216989551 41457709
QUERY 254755637 1114117052 1934387428
QUERY 414754966 2056062486 165124114
QUERY 2087815277 1469338524 862938717
QUERY 1806119540 2138078721 1953534826
QUERY 2011021250 1335284833 614310416
QUERY 303301086 152402954 787353741
INSERT 369392506 828811450 1118304065
QUERY 933769539 508873447 1851780693
QUERY 1585694238 1111694612 1481246300
QUERY 236698281 195811230 215056583
QUERY 1783086575 1212715547 541598266
QUERY 1464132099 1443345311 685866650
QUERY 251243823 625321929 1230674396
QUERY 587833102 2104001379 2013966848
QUERY 1841585795 389040743 733053144
QUERY 550245196 157272379 1104627321
QUERY 485885139 1460648496 1034012754
QUERY 565385717 2119547937 519572366
QUERY 470591100 1025533459 2039723618
QUERY 1786197027 1734822555 618000164
QUERY 174107148 1014441265 1794177491
QUERY 79065186 1360478499 604263370
QUERY 1620866408 581101110 939509589
QUERY 691328803 1795366933 1296528921
QUERY 2044182839 526630134 1402380034
QUERY 1808281643 2025803710 999502977
QUERY 1250413481 1082489669 345392877
QUERY 214403805 1731282077 592518589
QUERY 1970782719 930104896 1032684367
INSERT 1345317521 630443154 997866724
QUERY 890340439 435196931 932899220
QUERY 153162844 2067062760 1020406649
QUERY 1732575292 1801266993 634680372
QUERY 642112110 596727699 875470641
QUERY 217161528 1256273378 129834447
QUERY 1510906527 473903566 13798878
QUERY 1260637279 1036223506 441139177
QUERY 1924883831 1001360794 1241834401
QUERY 634086587 1539897814 2111929384
QUERY 524897797 1246322141 1379803375
QUERY 938176152 1058511092 1738275472
QUERY 172669440 1164465626 1934657902
QUERY 1085227910 2120830574 929793439
QUERY 114962507 952617546 783387964
INSERT 625170767 1114463292 198881706
QUERY 201173217 1071719543 1691428854
QUERY 1782326914 217179125 123219420
QUERY 638884221 1073649144 486908866
INSERT 426858916 1418584342 407275427
QUERY 1492503337 1854120757 1439781587
QUERY 1258314884 1578006731 138142226
QUERY 518807784 144931902 1279991182
QUERY 610506582 164826621 1889804310
QUERY 1644931568 2131149977 2111556704
QUERY 1900513119 2036616332 846619825
QUERY 117720519 529573178 49281783
QUERY 1741480332 113733045 1565088081
QUERY 1178321491 1693543220 834682432
QUERY 444121713 759827102 714149999
QUERY 1183912267 1538128223 1992055382
QUERY 1524986738 1378452245 1183324345
INSERT 1621602376 1932784400 475053424
QUERY 791045024 438459072 437171682
QUERY 311764550 596245699 986174347
QUERY 791125089 1369043554 2042121133
QUERY 64406558 1151691054 1301182706
QUERY 426858916 1418584342 407275427
QUERY 358167355 5428037 41817928
QUERY 1107273872 1410324294 1336155055
QUERY 807650454 1478195709 2011875858
QUERY 2143493320 512976554 339980538
QUERY 775056794 1588695568 1155465115
QUERY 183918376 641224969 373717314
QUERY 1305124922 817778795 1001930834
QUERY 99326541 741496184 1462445713
QUERY 1479051143 1858061260 1835822384
QUERY 1623051265 94071658 463814307
QUERY 981512505 1836997946 1035839366
QUERY 73806313 909163917 348002357
QUERY 721719671 1742825772 421848136
QUERY 304089172 1303455736 35005211
QUERY 2142449575 237663536 1401751969
QUERY 980544188 2052007748 1577488986
QUERY 1512309403 1963558589 2042270719
QUERY 925788343 895422529 875073927
QUERY 1426496831 2100617063 1969903033
QUERY 1069774565 1804765595 1723705710
QUERY 1692684565 1201665759 1310035860
QUERY 1906363461 1357764328 924179321
QUERY 213769130 675758210 2109739842
QUERY 1092476127 2093004971 153038880
QUERY 157230909 175544746 479663071
QUERY 948686679 1885765965 321480455
QUERY 1601044100 82612121 705921376
QUERY 1875641892 500037525 1447395528
QUERY 1926231109 1616757669 1006071125
INSERT 324970985 1161074177 1153564894
QUERY 1130698571 1250372661 1566369633
QUERY 2045469480 293930791 898210756
QUERY 1294902699 2075784936 191489900
QUERY 1982036102 853714281 86751242
QUERY 1371029123 408947420 730452564
QUERY 2081049830 136611344 1348622942
QUERY 1696680989 1088894220 636816346
QUERY 1928189300 1931706506 85291638
QUERY 663240380 774528421 380522293
QUERY 1527469193 1864234620 1545633264
QUERY 1380185719 1633853655 1955124982
QUERY 932862806 1404515797 695748720
QUERY 1250128585 910952642 1686724734
QUERY 1240544043 1617857653 1282878238
QUERY 1843823046 741922351 1644787224
QUERY 2093583044 980286658 620110660
QUERY 18260276 106224316 417927722
QUERY 2073785404 333582338 628974580
QUERY 1353745219 1148221850 1520537303
QUERY 1059778389 1818349058 1989268892
QUERY 1237979969 93155710 1690492373
QUERY 22779074 810024745 1965538130
QUERY 1448134458 1205293376 1319423857
QUERY 431006167 2091379239 1966786325
QUERY 1388803074 733327814 107734713
INSERT 240118031 85271235 1220927530
QUERY 1132618375 672950075 212526802
QUERY 753554421 127340947 1554430207
QUERY 2087815277 1469338524 862938717
QUERY 1289547084 279121308 174515334
QUERY 1483332973 405201937 553918865
QUERY 745425661 396473730 1308044878
QUERY 1322623287 454806773 1456339643
QUERY 450017176 246381087 341821197
QUERY 1804289383 846930886 1681692777
QUERY 1065449503 1032508512 1060558074
QUERY 1346502189 1547843871 568578004
QUERY 1571633838 1103662475 2137714910
QUERY 53284522 1781726590 1611033377
QUERY 1315753072 1545729931 921105608
QUERY 2044072860 2021042048 1056292296
QUERY 625170767 1114463292 198881706
QUERY 221558440 270744729 1063958031
QUERY 54719390 1831665153 1437037074
QUERY 1517244564 450395738 1583274723
QUERY 2005245794 2106251903 1101820883
INSERT 769200086 1411248053 1067842604
QUERY 807910084 1586894907 699456964
QUERY 1395185930 1365679471 1960980445
QUERY 781729946 462081145 1688768343
QUERY 1372949848 439876745 2143153764
QUERY 659538828 645255433 1200214293
QUERY 722326965 1726850568 4514819
QUERY 245240853 100669 332702450
QUERY 2053999932 1264095060 1411549676
QUERY 690051772 1753512389 1313225199
QUERY 854509894 474621389 584910422
QUERY 580580539 93286276 634159568
QUERY 339335164 1918386023 1460674641
QUERY 1777136770 1483806942 51903100
QUERY 546720985 1474034409 1778496946
QUERY 570791064 1904211330 1447443587
QUERY 2080208395 1368549606 351830780
QUERY 826452169 585745056 155551947
QUERY 737654461 606765135 161922596
QUERY 2062000084 309247516 319188407
QUERY 1433572996 234686974 1598048401
QUERY 878135821 299152340 1518855402
QUERY 1845551408 1603274073 1664165988
QUERY 2015996768 1779110789 899915884
QUERY 1884167637 1473442062 201305624
QUERY 516058169 1642659106 144202338
QUERY 770833934 202019540 104221117
QUERY 1129944935 581549990 2088634472
QUERY 1460006227 1408546774 1517335608
QUERY 1034017948 788866495 1688677232
QUERY 441109468 1597496359 637865833
INSERT 1885928304 2021563625 653399706
QUERY 937370163 2058657199 1973387981
QUERY 1439385651 1064485672 1379895237
QUERY 70636429 136495343 1472576335
QUERY 1690990822 1896589954 1791642628
QUERY 433025475 2096521606 1685655323
QUERY 1135668034 1491384944 1886724726
QUERY 1014701101 593114526 2093506748
QUERY 1813692947 2055882415 303751972
QUERY 2081362124 636453333 363304213
QUERY 1760243555 1231192379 1622597488
QUERY 767385273 669532020 327785284
QUERY 1567962718 1710275443 921093036
QUERY 2056761070 1765383125 1839663948
QUERY 84821085 1912005630 1718084755
QUERY 428903682 617909211 1412277685
QUERY 71185160 1285859963 1247412082
QUERY 1726170412 1774011568 1315483688
QUERY 302937283 545833713 1609246386
QUERY 382855774 2144898183 61564730
QUERY 510770136 1212220435 427778693
QUERY 840045292 169279518 1113630032
QUERY 544962272 807102806 100163706
QUERY 1406067367 2020909913 573401868
QUERY 652647186 1234153920 876337420
QUERY 435961744 677827769 1933284850
QUERY 1687776787 1470332231 1954696532
QUERY 1703922903 2088612440 890407783
INSERT 781174085 1059687302 508635404
QUERY 1053597676 1859053465 808130400
QUERY 1831614874 2050702895 737031143
INSERT 555866433 1971185064 1210481040
QUERY 111537764 338888228 2147469841
QUERY 719383437 1147512768 1135142614
QUERY 1287087586 236300691 1449277843
QUERY 1469834481 822890675 1610120709
QUERY 770361246 1178835412 674426555
QUERY 938176152 1058511092 1738275472
QUERY 200612541 538848258 1469171978
QUERY 14989683 1242561041 1581539848
QUERY 901402361 32714926 1285332060
QUERY 1676279838 1974177066 998174989
QUERY 708136832 96557382 533243613
QUERY 46950441 1943531655 1800586018
QUERY 1343521706 1309560082 1524478068
QUERY 1294902699 2075784936 191489900
QUERY 1235238502 1194559277 714481123
QUERY 730229514 1162309234 1842477367
QUERY 1669170785 1650308085 2121422208
QUERY 70495942 2128065213 1681010605
QUERY 1477058612 1341846636 154245024
QUERY 149798315 2038664370 1129566413
QUERY 1343846460 2127231794 1469607356
INSERT 210239447 1508864069 1960983785
QUERY 1322623287 454806773 1456339643
QUERY 2146656276 246567469 1640853356
QUERY 2005245794 2106251903 1101820883
QUERY 73073872 593970942 1816571866
QUERY 1502176697 1308390832 2020292689
QUERY 1695302120 768356649 1595866557
QUERY 1709652272 816768535 2062633726
QUERY 890959449 822145886 1652121502
QUERY 1898688971 2051243953 267829094
QUERY 1842404886 199789758 720235873
QUERY 1167208778 905898211 1022597115
QUERY 613826894 70624906 1563999260
QUERY 1665649201 1675408343 195297908
QUERY 2005245794 2106251903 1101820883
QUERY 734665678 1516049492 359519555
QUERY 568253617 106051939 1478799825
QUERY 628345214 288463793 1993496591
QUERY 1827524435 2102497640 919191847
QUERY 1729466290 1890643874 1770766832
QUERY 512845455 173909543 161493215
QUERY 1104933720 1681545190 1572255140
QUERY 745425661 396473730 1308044878
QUERY 310861228 336882508 322161599
QUERY 950506813 1367368397 1009183263
QUERY 1183312169 502733620 308349813
QUERY 11671338 1395405989 271059426
QUERY 250399616 1986456725 1432500721
QUERY 1340332563 2107196412 1246326902
QUERY 1393534345 1560080942 2135467698
QUERY 1228744624 1031152149 972123469
INSERT 46838822 1922630282 1527533978
QUERY 1743906909 139373295 1151209592
QUERY 1519916588 699863108 270855841
QUERY 1456243906 1839061355 154783858
QUERY 938416446 621573988 659349037
QUERY 1250413481 1082489669 345392877
QUERY 2112836604 662951204 1940550826
QUERY 1715697460 1653052514 1765812111
QUERY 750031639 545089965 2087742367
QUERY 217010946 846667123 1919655804
QUERY 1647700949 800106482 630904058
QUERY 1542293981 1100976156 291433477
QUERY 1635550270 2069110699 712633417
QUERY 1743906909 139373295 1151209592
QUERY 1194547744 1014939596 37780203
QUERY 77443370 526241650 1986279276
QUERY 1372668364 318322042 1987235624
QUERY 719858418 644723162 2059651537
QUERY 1650690818 455756875 718905651
QUERY 652646820 848745356 578768323
QUERY 619480878 1856374729 899334107
QUERY 1057418418 995706887 1823089412
QUERY 1920060222 2080307924 1335324148
QUERY 2064945486 1862875640 356684278
QUERY 1323269369 812309015 2112704381
QUERY 421101832 688852786 2026478004
QUERY 1434322197 1000372555 1779289672
QUERY 2050319663 86649142 900485177
QUERY 938176152 1058511092 1738275472
QUERY 1109460172 938651651 899987211
QUERY 1840978648 329304566 129317495
QUERY 357887558 1785960505 1269228964
QUERY 635723058 1369133069 1125898167
QUERY 494529321 834470477 34724530
QUERY 121373672 1343171108 849696501
QUERY 39096450 1654549205 1807712010
QUERY 791698927 631704567 498777856
QUERY 1203754803 536766346 258418
QUERY 1859510644 740483577 1436984621
QUERY 2104283239 1740760287 1465209411
QUERY 241486253 2055653639 2094305829
QUERY 191471704 1289511154 1104028380
QUERY 1855103807 856979759 1145975358
QUERY 1653872989 55855437 1320056777
QUERY 1199311796 1129709433 574690958
QUERY 1928997396 21851425 1825656601
QUERY 1432600090 202462014 1957828740
INSERT 20896135 741339813 2078231641
QUERY 1818077842 1982073864 1347314781
QUERY 407986913 1149129206 1724730322
QUERY 135813159 726764303 368046387
QUERY 278818987 1824375084 211320760
QUERY 64564349 928682751 689442530
QUERY 1367743294 441971924 1846164556
QUERY 1311986317 639431048 2078826004
QUERY 1913416220 158042008 1963514585
QUERY 2021303708 1891342723 1374600938
QUERY 383183255 1175192209 597242006
QUERY 587438612 1214103230 857074977
QUERY 1861733297 317877691 678147792
QUERY 1260411923 96310359 629861901
QUERY 1269292950 546459886 219023903
QUERY 377065911 1395349130 1357448813
QUERY 1979751841 1423500009 235686765
QUERY 2081362124 636453333 363304213
QUERY 1884167637 1473442062 201305624
QUERY 217161528 1256273378 129834447
QUERY 1123716509 1764756387 2063018202
QUERY 1210359231 521035021 40610537
QUERY 894429689 364228444 1947346619
QUERY 26852473 19364611 228096258
QUERY 1192707556 31308902 816504794
QUERY 638422090 1943327684 1953443376
QUERY 324865015 1443641654 478390112
QUERY 2042830296 955798986 791251530
QUERY 1464899377 1655110729 1390764133
QUERY 940244532 2044939414 441299488
QUERY 1760481135 1595154931 279527351
QUERY 146855559 485554990 1767542172
QUERY 827121589 747306277 1905523908
QUERY 1201681914 1184937064 527580747
QUERY 1386615055 810411310 1606193485
QUERY 1908906528 1135794378 846335485
QUERY 101684233 1847446683 242425563
QUERY 319796227 2139108589 1707552322
QUERY 873524566 37487770 1541027284
QUERY 513250901 1307276037 1270166224
QUERY 307619640 2113002941 86798332
QUERY 1000907370 1765434825 832316153
QUERY 416180816 696444159 2077024123
QUERY 1776987159 76060494 182013847
QUERY 1819544518 1164089636 1560170322
QUERY 1090099484 86086317 1987106312
QUERY 1714146544 1868736186 824511224
QUERY 1702022939 1850612763 1316505735
INSERT 2112878461 355529663 992098459
QUERY 1069774565 1804765595 1723705710
QUERY 1310076038 16590660 1317974701
QUERY 542044818 1790542892 345238541
QUERY 47147477 21046103 2115226847
QUERY 318561886 1243439214 70788355
QUERY 26704613 2072191091 1463769332
QUERY 1819298995 583031444 1853089391
QUERY 217553388 516449170 1085741278
QUERY 256232331 872235664 1918384866
QUERY 116139760 197956697 193304841
QUERY 469884737 1792349427 1525203352
QUERY 614834503 152919895 914024158
QUERY 85354769 741836053 1962138184
QUERY 2091500205 512213286 664995184
QUERY 45140963 993505557 1854186896
QUERY 989492335 981766422 523782140
QUERY 1174060939 1222609302 28602476
QUERY 1153263590 844169939 1033206202
QUERY 911717055 910516420 1491388895
QUERY 85741300 869210780 1664257404
QUERY 1929015271 164136554 395213736
QUERY 1243319243 119714973 1333644854
QUERY 1838625252 1445883757 1764668284
QUERY 1832431250 1101522546 872753951
QUERY 1288848588 37231446 2098403153
INSERT 1528620341 1005475749 1047752550
QUERY 1533731556 482855591 796774279
QUERY 1198239369 1814123282 72971307
