BULKLOAD Testcases/TC_3/sortedData_3_10_1000.txt 1000
QUERY 575145428 541166375 169409323
QUERY 1023748063 585457454 767011104
QUERY 432326270 341824271 651014377
QUERY 1223225930 1148200642 346873624
QUERY 1344056469 107714221 571663504
QUERY 668925540 1030051019 174450469
QUERY 488401180 1616772773 1662484752
QUERY 1280047005 1912070351 204757737
QUERY 774960510 1712590599 1267003336
QUERY 353850856 571199635 1439347259
QUERY 572799755 184929610 781631126
QUERY 826818752 1470807075 651287798
QUERY 825738268 2022050651 2052092867
QUERY 989456760 1284696752 597032510
QUERY 1798804054 616178157 148802400
QUERY 1384855669 1897256525 655073697
QUERY 1023208500 867083762 1472852534
QUERY 983873080 26209837 1172246046
QUERY 1501003013 585341718 1801355499
QUERY 1935690545 1861774634 1910476880
QUERY 748197917 1871289184 915658407
QUERY 238983205 326899300 837577006
QUERY 878167698 1098173081 2036494904
QUERY 1461873889 1094210088 530490154
QUERY 603093436 1309756783 430262008
QUERY 17881228 1862219106 641827177
QUERY 1029107633 1204905557 1841360519
QUERY 1807539639 2018663583 667593768
QUERY 980318795 1513521035 1572457891
QUERY 789733620 1294152873 1562563610
QUERY 1565595069 1760705804 645186279
QUERY 440745620 759327867 1485213280
QUERY 348775284 911575836 1186283869
QUERY 840080188 2118326344 1032923699
QUERY 92741227 1411618810 1063385181
QUERY 175623495 119617040 1498661506
QUERY 645330731 1253859341 1571433706
QUERY 1184655862 1813766282 1698788875
QUERY 859022675 257291404 1626700616
QUERY 1501661457 1817794271 672896699
INSERT 764225308 1561762203 221025491
QUERY 1368302027 389258147 1057576719
QUERY 1177193759 699591567 256177373
QUERY 1510036714 1510494477 366018653
QUERY 45847804 741131028 1085486531
QUERY 852535323 1614175025 1183504211
QUERY 554978076 1117483695 538059987
QUERY 1222902670 563949860 75688237
QUERY 215576690 1740880854 1167302786
QUERY 1673123423 1832773516 1286005399
QUERY 76198979 605631949 787285488
INSERT 683082294 1522861716 1428532108
QUERY 503213784 251992441 1410519236
QUERY 762256196 1355845139 1284280045
QUERY 694814081 1708850723 1436406529
QUERY 615263246 1214696580 519342289
QUERY 1274840337 1967105099 124886834
QUERY 1155099001 1061920554 259517022
QUERY 1782378738 1832378282 2013914198
QUERY 1621347817 927874170 565985536
QUERY 1936018550 950866706 1892788907
QUERY 862947707 1768162925 2008016660
QUERY 154514687 608959690 1140531925
QUERY 1970282598 483754254 344730548
QUERY 247652618 264177967 1387902585
QUERY 517047443 1115087842 661594942
QUERY 495751629 1336322313 455357831
QUERY 1818274895 1157614451 649987661
QUERY 1771031310 1847753196 1162577843
QUERY 1747598509 2142059920 1862737431
QUERY 2135799792 1240964601 1211199135
QUERY 952661013 2010541079 17397897
QUERY 1743785167 1514820324 1291401214
QUERY 1151472671 354232417 949300852
QUERY 1879204484 130325977 1535965874
QUERY 188703311 1481335106 1739678249
QUERY 1763104891 1114010784 355112955
QUERY 154379952 806474650 1149139265
QUERY 2101800279 1559647542 1323295285
QUERY 1374472511 341653012 415805792
INSERT 268005397 1681677848 617076385
QUERY 1831678756 742510829 14607984
QUERY 926093775 570194326 264588340
QUERY 1800167322 1951980518 393202634
QUERY 558044961 2081728324 1103488160
QUERY 793978821 1120669870 665969699
QUERY 136564023 1127297921 1535221033
QUERY 915360774 1315879381 1824977361
QUERY 1773777717 655403336 1877564490
QUERY 1297403551 323600705 1892228334
QUERY 476248148 929542045 1864749992
QUERY 1798994669 1876749818 1047287585
QUERY 561304795 177860842 1576365255
QUERY 1507642223 1526884411 148260773
QUERY 351666960 1333218658 2115758657
QUERY 1575165115 1379151353 1537415095
QUERY 1954055122 1871417378 517029320
QUERY 421935960 1958233971 843594081
QUERY 2125939889 142370200 1419342704
QUERY 298545288 1685150136 276230064
QUERY 866508829 638334971 1239222842
QUERY 1207497851 1299923591 1037884372
QUERY 143927433 1335949658 1280156601
QUERY 1603763423 543343181 947231946
QUERY 1790826027 29417865 1212131412
QUERY 1177638160 1698742201 202079442
INSERT 883457227 496363761 821933902
QUERY 1460268874 1901547591 433564732
QUERY 1029107633 1204905557 1841360519
QUERY 602555399 1404346587 190292189
QUERY 733635370 1304936232 738842097
QUERY 2001050075 1247765357 1539033451
QUERY 2004398492 61544189 2037079988
QUERY 844556698 1505021801 34665435
QUERY 624473252 666155395 688819268
QUERY 1669806002 1720695013 1192312151
QUERY 249397775 542333613 1770238943
QUERY 317037940 1121038580 247114084
QUERY 1195392695 1824139999 213660444
QUERY 850027551 2113662865 1299792277
QUERY 657330431 257033672 870681557
QUERY 201358720 302427922 86285533
QUERY 1559201509 995602864 1640817999
QUERY 2028221209 1233336576 769052383
QUERY 1824932420 1063059947 528359707
QUERY 146345987 2118293150 2126747943
QUERY 201632533 923261121 1927932211
QUERY 1255586021 504429256 1010650960
QUERY 2048887409 1382127804 955604936
QUERY 93295005 600617139 1828429851
QUERY 682722345 659598593 1047118295
QUERY 401223419 875019036 1334304288
QUERY 1446829493 1642634701 1055915865
QUERY 1514582070 2016549644 531185638
QUERY 1069087705 1172011160 1186591246
QUERY 876220218 343413077 179786651
QUERY 291150572 1143416871 1350468437
QUERY 948767081 2138707466 444274937
QUERY 816307858 530585802 624873951
QUERY 226151260 1837264910 530684290
QUERY 539956701 990051133 25702313
QUERY 1997138928 635371467 58555858
QUERY 1170558498 944016486 142433800
QUERY 1014168842 1029868685 1963765364
QUERY 256198406 427276164 2117971788
QUERY 501073942 59116815 1555042934
QUERY 1142101463 893692051 1623144645
QUERY 1421842386 1523399648 1294649466
INSERT 1707296333 358749712 591260589
QUERY 1535277075 1324417841 843533632
QUERY 1108508220 1458228011 964022101
QUERY 1059054900 724535783 1413327849
QUERY 858066305 389163836 1375676145
QUERY 470479573 1178832439 339404704
QUERY 164766252 944321134 1261695820
QUERY 1852956409 906562979 684895408
QUERY 1904843921 1389101232 1274608251
QUERY 1772896810 414104437 1256814300
INSERT 1764741512 504382298 505626082
QUERY 1363692388 988026251 1168158979
QUERY 1290043528 73714164 1015935183
QUERY 1960256318 97476420 2110543002
QUERY 1900101012 950475700 1924481923
QUERY 712570990 1530942794 799518867
QUERY 10557666 2123572587 337276653
QUERY 1044381174 1536919391 362734134
QUERY 960433808 722135561 645560634
QUERY 282330285 1242611835 2144380074
QUERY 664332059 333409189 1026913065
QUERY 208292410 716967835 620115360
QUERY 1663814378 2031034251 1551907430
QUERY 1075561714 472468403 718845233
QUERY 883457227 496363761 821933902
QUERY 1597718354 970154942 781769061
QUERY 1810286695 1579210877 1135366915
QUERY 827756600 1326523064 1998689849
QUERY 1113056973 616746341 1424061963
QUERY 406176697 1657566260 520421506
QUERY 1938800889 1418382646 1234876347
QUERY 539956701 990051133 25702313
QUERY 238983205 326899300 837577006
QUERY 1834677397 1813330207 1119715398
QUERY 1701239195 2024506375 182642392
QUERY 1482338649 335308680 1562465621
QUERY 1585957420 1025777427 900258240
QUERY 2087699637 887425759 1046151486
QUERY 827359955 264599733 1553655171
QUERY 1952617212 842998510 581102313
INSERT 530192260 246948872 1936497519
QUERY 1736485870 1246199192 2077495605
QUERY 265320637 448895325 381155767
QUERY 1029107633 1204905557 1841360519
QUERY 1895495339 355189144 920648967
QUERY 85775306 295087520 1299391266
QUERY 1406865127 59409387 249148885
QUERY 496704861 819470661 142836118
QUERY 738808942 1673651226 1878859849
QUERY 1568515760 880396166 1877195179
INSERT 1410450681 737781111 375315938
QUERY 730505082 653886504 698021841
INSERT 739661810 993109361 1952301627
INSERT 2131195392 1685311559 1338261671
QUERY 956092226 1436264565 1517533623
QUERY 242163254 1880954557 892810403
QUERY 313842516 1621799820 1948834801
QUERY 997667944 389113618 1182295140
QUERY 338458168 1271890895 1722946907
QUERY 568572621 796186507 494639738
QUERY 1832901409 56790753 1999284782
QUERY 398929902 876232019 1530394873
QUERY 1840854753 71652915 1440404997
QUERY 521914142 895549831 56992922
QUERY 1805501564 1340817415 193938477
QUERY 487186515 130089682 704903150
QUERY 1968726776 1228616045 1214556708
QUERY 1536560858 1041755773 1633548651
QUERY 882856577 1816821783 1017586492
QUERY 188701385 1898513722 1678863529
INSERT 1728499517 420591742 347771133
QUERY 104570009 1371411852 267924524
QUERY 1769127104 1031203858 983571957
QUERY 2013438674 1455740652 1772092654
QUERY 442942374 1505510756 79483304
QUERY 1584645828 688271234 463419225
QUERY 828406359 2140622244 1489010837
QUERY 299245910 1205658376 612579801
INSERT 1211630799 536285021 1652034166
QUERY 692896587 1289518765 89918140
QUERY 1651894827 1108280924 1023522674
QUERY 522616295 346311994 142382327
QUERY 917616925 365915193 1184752242
QUERY 1012478747 1470352357 791080224
QUERY 1632121875 251263471 1609167993
QUERY 250246430 1938456833 1474207879
INSERT 609950975 1827978189 1409747178
QUERY 1499665318 1295012813 1513790661
QUERY 483689931 1506736031 889865476
QUERY 1160386451 167100906 108366019
QUERY 2022869500 830150354 1641164297
QUERY 447732875 1894232090 1928311040
QUERY 1440078490 444459169 577473255
INSERT 442038609 773233218 1081040690
QUERY 433222361 892415336 1109553537
QUERY 1112845495 1559230868 330402427
QUERY 1396546714 824001572 1150627370
QUERY 464010208 1763389196 1792754339
QUERY 1968726776 1228616045 1214556708
QUERY 974505182 220031045 1479909699
QUERY 474634008 318026075 2054735344
QUERY 1819114272 1672248171 907242393
QUERY 482623436 966201214 58327930
QUERY 1416498223 363773347 7118899
QUERY 1519207494 1883518091 732388345
QUERY 2049601002 927568709 520856425
QUERY 1324196921 1969488301 250350637
QUERY 2058729108 2049807214 1546175799
QUERY 1048435393 863303263 273185016
QUERY 331512946 2014144673 1696444799
QUERY 2035702742 1403400337 1600380836
QUERY 431638681 599851269 2141019750
QUERY 514392527 279773222 496268489
QUERY 746619126 1489936731 241808605
QUERY 297267933 564838365 1597910457
QUERY 2077608482 1878693154 1276749486
QUERY 391553178 538209530 1661771349
QUERY 1847119880 1229125332 669098548
QUERY 1002854583 1826907480 1737053962
QUERY 1673966904 181872903 730902671
QUERY 1626214287 1826532907 1320087910
INSERT 243887624 770514719 936569768
QUERY 1559270656 278347104 764330416
QUERY 1324377352 397611931 1443594001
QUERY 1814070955 1120936866 1548731630
QUERY 713073628 449674505 1783118680
QUERY 1968674611 1213844730 923652406
QUERY 402383045 422551669 1157061838
QUERY 1927576557 1114951385 1748350300
QUERY 1852313986 1984756640 769860857
QUERY 661672392 1226636636 1618295021
QUERY 664332059 333409189 1026913065
QUERY 1764408878 571233909 1051059435
INSERT 1494886315 1794561845 667743888
INSERT 69629867 1824805726 2075650977
QUERY 184650762 333836098 1383457230
QUERY 533275432 108806426 768420607
QUERY 1373583872 721663753 1378496823
QUERY 708923459 95807312 1686186516
QUERY 1295567984 1442933287 213326481
QUERY 232218784 107420653 1939852795
QUERY 796216785 1536338840 1332924880
QUERY 802798607 1622640621 2124844820
QUERY 1409767428 503626317 459145720
QUERY 1090151032 748207085 360318715
QUERY 456126028 730670587 1997294266
QUERY 570678573 446590725 1728625523
QUERY 739870488 1801356722 87072163
QUERY 1750467441 1999630502 617708265
QUERY 1784588881 1257539147 1381713492
QUERY 1289999769 271434996 1540990542
QUERY 2048887409 1382127804 955604936
QUERY 1240369712 1368044146 40531427
QUERY 664332059 333409189 1026913065
QUERY 1103139687 1958621958 1021048463
QUERY 1523926102 1968181891 181222262
QUERY 1507040680 57582219 1545721139
QUERY 1801926926 840577566 1621750686
QUERY 1764741512 504382298 505626082
QUERY 2112073717 2098257657 988453973
QUERY 2001206459 1910566894 517476445
QUERY 609672114 433336579 996445197
QUERY 1589849361 1384223890 2058371566
QUERY 1052701778 997205894 1033168745
QUERY 687612023 149056691 1123343210
QUERY 312403030 649672765 766112681
QUERY 600445086 1519466838 822168874
QUERY 1339645319 334180687 1289369
QUERY 2005064699 151143871 1512745646
QUERY 855010678 587272754 1959939472
QUERY 1219571984 1220943910 1485413635
QUERY 1340532034 1146168635 749794588
INSERT 1912281317 326368935 934646484
QUERY 1756815358 819410653 980902210
QUERY 2082999594 914963013 977585273
QUERY 884590459 1918713090 1430377247
QUERY 461622310 961616361 1396086728
QUERY 710135076 630625884 902176811
QUERY 955924514 317196842 156840755
QUERY 76206509 601041907 30902223
QUERY 1693506673 2120874375 1323357771
QUERY 1737652426 1629104101 97770203
QUERY 215576690 1740880854 1167302786
QUERY 1765901377 934751763 368322230
QUERY 1397011134 262237267 1796214793
QUERY 650454289 272245777 1073675718
QUERY 470973908 1090059715 975386271
QUERY 1825699148 1000993390 312300330
QUERY 1941404431 1779889921 1021103577
QUERY 1825388593 1582587245 1650275900
QUERY 2018598130 1919592291 2014742199
QUERY 512188376 1692684982 281412356
QUERY 1227377151 2100600975 1505168255
QUERY 1623462228 277228543 1879498176
QUERY 339067221 1215710653 1693095835
QUERY 2089237715 279888219 383328628
INSERT 1862475465 2033604529 1063465334
QUERY 650740217 1560741577 2076815427
INSERT 1985645402 464294105 172499295
QUERY 207625616 539848555 280197459
QUERY 1399269543 77674497 1608225839
QUERY 1875432150 396530184 242750798
QUERY 1444475191 1564534672 713608941
QUERY 428600758 1713924700 100175370
QUERY 935749347 465553665 2098458024
QUERY 123473671 893485212 153614003
QUERY 279339880 1273927114 631566481
QUERY 299796162 75438630 1225899393
QUERY 872476716 862927841 1605923384
QUERY 116235914 2016691070 26215592
QUERY 1563713131 1564347919 1114097372
QUERY 2140186131 751145745 1686984217
INSERT 362015160 961837595 2020009932
QUERY 2111482011 1270939084 805735462
QUERY 1620983652 1981801199 830918968
QUERY 654275099 59514931 410825811
QUERY 1729619205 834161182 1321929887
QUERY 1185761584 2112824388 835920139
QUERY 1573144237 1729788687 1815514742
QUERY 999544719 1170343710 2100575863
QUERY 993825142 662617400 260013180
QUERY 30203018 1673339219 269759045
QUERY 1312719694 132039777 943430322
QUERY 763896275 1015180906 1504189715
QUERY 1900101012 950475700 1924481923
QUERY 548743365 1585298024 1074902961
QUERY 1019223161 846643148 414711280
QUERY 803421237 1062577323 1201208102
QUERY 1883931220 188432805 1291440345
QUERY 109191987 282284040 302839626
QUERY 1553701929 574623112 1523385445
QUERY 118398945 368985116 1149350518
QUERY 76769832 883916770 1944282826
QUERY 211510458 427681869 204134164
QUERY 1405342266 1514319228 2092681167
INSERT 1491471439 1431534885 1546178109
QUERY 2061532621 1160219744 925272804
QUERY 1808910256 1298674326 702950373
QUERY 1857359881 969413174 1850502554
QUERY 586935676 1460958552 2142175999
QUERY 422374220 374146111 539917058
QUERY 2054236287 1857830932 451405070
QUERY 1477727749 1718548062 1520767821
QUERY 1369558757 1839760883 1862427326
QUERY 1682489982 1470396652 890528233
QUERY 1405722288 708847222 2027280807
QUERY 249397775 542333613 1770238943
QUERY 410313699 97372445 461411200
QUERY 1839817571 1443166135 240435446
QUERY 1393882743 1410044203 948620278
QUERY 1164036967 838059339 1504595922
QUERY 1039602256 773986380 761755925
QUERY 956229186 442546568 1250841914
QUERY 1393882743 1410044203 948620278
QUERY 2059633966 1162799896 1029767597
QUERY 1066370606 659888522 1860519462
QUERY 1244271359 653376067 1796586451
QUERY 678013925 697919358 302877543
QUERY 965881085 1338788773 1659058635
QUERY 1055596752 1539785756 1122020935
QUERY 2011659682 200205586 148237047
QUERY 1648411754 2067846912 115815369
QUERY 1309453997 172290071 237357625
QUERY 735612016 1422675376 907326034
QUERY 1538139033 1484798172 1962693164
QUERY 808684627 2034602633 2093954152
QUERY 1949207888 1153558370 873315954
QUERY 1899203570 1779994574 146364137
QUERY 483088071 1592856713 326739671
QUERY 564097296 438232056 1410128715
QUERY 169971101 1550129038 456176594
QUERY 390234528 587627266 1427630828
QUERY 1628617563 1286493433 335822010
QUERY 337751837 1936487703 885120702
QUERY 882307290 1354505883 2043318483
QUERY 1979577594 558762619 312819028
QUERY 1064892496 1721341560 984826872
QUERY 1441003466 784133464 1742933151
QUERY 1023080331 2108591508 1905858501
QUERY 94196863 1138906532 1259927034
INSERT 927910587 2145047736 1136973240
QUERY 177602203 1556738810 1533377968
QUERY 660973268 598140667 418158847
QUERY 1119519547 1363775037 505371431
QUERY 539956701 990051133 25702313
QUERY 932249759 1832889460 1923362807
QUERY 1769425364 900979167 793629317
QUERY 1547448982 415510341 646195592
INSERT 2091353358 823797795 328858663
QUERY 1540361254 1284774246 1969263705
QUERY 941299605 885564083 1171530157
QUERY 1272351091 1451132684 110690871
QUERY 2093502196 1815141199 1752288271
QUERY 348938967 1084999730 1975230960
QUERY 473942905 668507802 1444379782
INSERT 997366465 774143812 984828083
QUERY 806608140 2059516766 577593136
QUERY 793978821 1120669870 665969699
QUERY 522006503 1683639228 77088490
QUERY 888044668 852160018 287016191
QUERY 2115002652 1992786683 73111466
QUERY 337149536 1426997964 1060271435
